Hardcore,Midcore,Casual
-625.835762840719,-772.097076018354,-945.18397494123
-634.366430662569,-781.31398033489,-955.152481049764
-642.379394626661,-790.377477385994,-965.121437624843
-650.860950740185,-799.604412434927,-975.341277895535
-656.722629489694,-807.987155723713,-985.370653279176
-660.124621551023,-815.344611383736,-995.631909206169
-661.424084631976,-821.788050275021,-1005.57091789232
-664.013102959594,-827.587126262522,-1015.47745722395
-666.166867713142,-833.461246460004,-1025.36353285471
-668.761585636002,-838.429738163142,-1034.88416677687
-671.70485007012,-843.555297131273,-1044.19691232538
-676.235245045102,-848.701668054376,-1053.45900701041
-681.570155322261,-854.709989411225,-1062.65323976639
-686.364417743122,-861.362480373904,-1071.41613100618
-691.800520881338,-867.995753181768,-1080.18494970296
-697.390573099997,-874.493510586008,-1088.89140254425
-703.727684244066,-881.631571683068,-1097.45485360522
-710.141924564249,-889.08154541978,-1106.06204711786
-716.834703786927,-896.216994181161,-1114.8772536123
-723.974673034264,-903.679498701908,-1123.50853906882
-730.839756699045,-911.114423810128,-1132.27180590776
-737.76313584737,-919.095314426208,-1140.99220997977
-745.205451740749,-927.186962084391,-1150.06519571406
-752.736325266197,-935.297644934023,-1159.19311501959
-760.130742245371,-943.639350423227,-1168.41417872348
-768.294405296672,-952.343238006343,-1177.61671199959
-775.907587566159,-960.901521773621,-1187.010371629
-783.810227647659,-969.017483271857,-1196.39418372809
-791.977401444186,-977.566975442737,-1205.86180875833
-800.718281364816,-986.289319966809,-1215.48294838912
-808.801009874785,-994.774788085985,-1224.88137725301
-816.939161703958,-1003.42404995134,-1234.33308695131
-825.104567979315,-1012.7532803279,-1244.00376075897
-833.2071503453,-1022.25790266174,-1253.94177023579
-841.312849511526,-1031.14332195011,-1263.68418140281
-847.891936598474,-1039.80001354697,-1273.48372103294
-852.813660901709,-1047.98449221264,-1283.297191307
-854.682360841318,-1055.68056577743,-1293.09507501035
-856.910538952574,-1062.59998712636,-1303.10675483548
-859.346997332231,-1068.66187523279,-1312.96618972941
-861.887052959797,-1073.82325650568,-1322.51463790176
-865.435585345977,-1078.96584202923,-1332.01171405285
-869.698843926622,-1084.58772737621,-1341.56895974601
-874.251495566135,-1090.04832037311,-1350.97175672868
-879.229567531217,-1096.6543403133,-1360.31200723756
-884.403164548088,-1102.74536615154,-1369.72063331628
-890.15010706148,-1109.24997832449,-1378.72586605203
-896.14131564372,-1115.9297053686,-1387.65006923491
-902.46938577216,-1123.17006028462,-1396.98001499029
-908.962507001557,-1130.63634883431,-1405.92465055601
-915.304905184277,-1138.36725203423,-1414.68185301306
-921.532575905146,-1145.97903181493,-1423.37230588045
-928.754090655974,-1153.76686557886,-1432.33056127841
-936.200802603636,-1161.67994235947,-1441.32578372802
-943.374561186549,-1169.75086022917,-1450.44453733073
-950.701817636775,-1177.34042826099,-1459.7672298694
-958.300322916731,-1185.80592806172,-1469.0316767698
-965.845188041469,-1194.60696613986,-1478.26134679113
-973.595501824263,-1203.00166534139,-1487.46955830284
-981.528454608323,-1211.00726926004,-1496.52839742238
-989.564076851511,-1219.49916968444,-1505.82998287616
-997.82470721927,-1228.72646443233,-1515.26476268169
-1006.21533522634,-1237.9819068327,-1524.56257845594
-1014.7478167585,-1247.07840541272,-1533.94664726813
-1022.93146379123,-1256.15638016309,-1543.6249313507
-1031.61431972455,-1265.1975880243,-1553.49735180485
-1038.62173016418,-1273.9107679679,-1563.3791992335
-1044.16732562104,-1282.36087891794,-1573.20898199822
-1048.00024181127,-1291.40732207439,-1583.00045844645
-1050.29317225323,-1299.47614049631,-1592.76808936681
-1052.13188633175,-1307.10973476611,-1602.29867235199
-1054.90772583907,-1313.39173744336,-1612.36272080838
-1058.55566310456,-1319.16071826996,-1622.07505107481
-1062.2469827138,-1324.74884148004,-1632.05451720454
-1066.99625266444,-1330.78754977484,-1642.1314304084
-1072.10874175525,-1336.89489606916,-1651.89370149278
-1077.39219895221,-1342.70349815945,-1661.38229966745
-1083.49062614858,-1349.17897003952,-1670.99522471608
-1089.56392713553,-1355.55125932198,-1680.3193772796
-1095.93514019295,-1362.42093223438,-1689.99607944892
-1102.68941140313,-1368.95848619912,-1699.3678289369
-1109.23166565145,-1375.67824963162,-1708.49097462837
-1116.46513819916,-1383.04427123925,-1717.65355488839
-1124.02135481663,-1390.33000399748,-1726.82910957688
-1131.32484863217,-1397.93439151979,-1735.86172219118
-1138.74256787211,-1405.8409969551,-1744.97184748147
-1146.30755226526,-1413.79357408967,-1754.0130962664
-1154.18195997948,-1421.74314112796,-1762.98264623545
-1161.90301464376,-1429.80984242075,-1771.70966245151
-1169.69629657032,-1438.128974465,-1780.40509020842
-1177.38575352352,-1446.28594587627,-1789.35057906374
-1185.41107878364,-1455.09235990711,-1798.29245165655
-1193.87637339011,-1464.07363329753,-1807.62463523362
-1202.24638061891,-1473.14535397623,-1816.7295718967
-1210.34623465216,-1482.15593397191,-1826.04068401385
-1218.67568085711,-1491.31410143664,-1835.44416437771
-1227.059754624,-1500.11588995896,-1844.94386241898
-1234.6541679313,-1508.70002462161,-1854.64431392817
-1240.70447864274,-1517.73853690219,-1864.23076890635
-1245.16353126735,-1526.28034606625,-1873.88600494449
-1248.81027651625,-1534.24429799705,-1883.58945789377
-1252.06379625053,-1541.84850159759,-1892.88252249844
-1254.7227419555,-1548.9916830442,-1902.13041551534
-1257.25359682891,-1554.88067279797,-1911.44061245156
-1260.91549698609,-1561.54256114508,-1921.12790625467
-1264.91615951609,-1567.95724378061,-1930.87909926317
-1269.70892483053,-1573.71104601949,-1940.47977070123
-1274.74376367307,-1579.96504164473,-1949.84811312706
-1279.90679489085,-1586.28731415066,-1959.39333688662
-1286.09117589708,-1592.6303446772,-1968.77060542077
-1292.56811739096,-1599.09131694312,-1978.09593918
-1298.75627288426,-1605.1679957398,-1987.35130054323
-1305.35497885957,-1612.34754227004,-1996.40604872893
-1312.17689885059,-1619.59665909697,-2005.6535850166
-1319.10533486513,-1626.85340155268,-2015.07410563269
-1325.39773200702,-1634.42987719854,-2024.45769373469
-1332.29944047162,-1641.94779749336,-2033.7218782893
-1339.8280425447,-1650.10088120399,-2042.89668651895
-1347.53223193406,-1657.93630583864,-2052.22249454801
-1355.51993215006,-1666.47571905097,-2061.40439754717
-1363.19638719227,-1674.69193317997,-2070.91821069518
-1371.16978562528,-1683.41623751286,-2079.97022565848
-1379.07933180287,-1692.01772166657,-2088.99815497165
-1387.26559029551,-1700.67788608477,-2098.09209878772
-1395.27989557097,-1709.36048823177,-2106.93646553397
-1403.6403933141,-1718.64392226576,-2115.75540908508
-1411.72589561292,-1727.60122668654,-2124.99934991164
-1419.86114560502,-1736.78911994313,-2134.63427838891
-1427.64783704362,-1745.73515414848,-2144.20778647609
-1434.79852430422,-1754.33645804047,-2153.70998668053
-1440.853788064,-1763.44111661453,-2163.2003344829
-1445.72952920458,-1771.90208378107,-2172.77019408719
-1448.72792083747,-1780.19777891539,-2182.07178408917
-1451.8899523827,-1788.04038625347,-2191.72350148737
-1454.60881573883,-1794.58620857673,-2201.37644490001
-1458.84809699095,-1801.56694721619,-2210.87999697495
-1461.99611288532,-1807.60752011907,-2220.58911351768
-1466.12361118417,-1813.48761040697,-2230.38728610177
-1470.67142345297,-1819.50365463588,-2240.0050669102
-1476.24639914321,-1826.07607052243,-2249.56911676506
-1482.03663574856,-1832.52341964928,-2259.11867569892
-1488.03027866405,-1839.34403203539,-2268.85305215648
-1494.37360743107,-1845.19462234306,-2278.28691864671
-1500.99402981207,-1852.22958967506,-2287.55970510222
-1507.46878332758,-1858.43462154032,-2296.86975416061
-1514.19107418925,-1865.69481404373,-2306.35770295721
-1520.94048537164,-1872.81964206504,-2315.46500653269
-1528.62739991689,-1879.58477193048,-2324.92395164187
-1536.19589115617,-1886.58174846632,-2334.4028809357
-1543.71357457249,-1893.99440006246,-2343.81632390709
-1551.6296160511,-1901.52429224464,-2353.14511137934
-1559.5199112496,-1909.3102862398,-2362.2367768366
-1567.28413764656,-1917.59068057537,-2371.61829759478
-1574.89500024842,-1926.0787066278,-2380.93716417467
-1582.9662057637,-1933.9420925073,-2390.36499663387
-1591.35454265547,-1942.34839460516,-2399.33975506562
-1599.96709180712,-1951.13393905653,-2408.68903771771
-1608.68400860795,-1960.08639129793,-2418.1440549794
-1616.98452630994,-1968.80304380651,-2427.1886311632
-1624.98290503277,-1977.1714208068,-2436.48094283932
-1632.2647079566,-1985.85752108563,-2445.75059573088
-1638.13854391733,-1994.88187535632,-2454.83962846917
-1642.97487930128,-2003.31138999268,-2464.23423743106
-1647.18338602709,-2011.5791994124,-2473.83699898231
-1650.99537153883,-2020.16069313875,-2483.34242556743
-1654.41176837934,-2027.7994598457,-2492.5857473048
-1657.57439590285,-2035.27327207023,-2502.3713479886
-1660.36441433184,-2041.68338776765,-2512.33851906799
-1664.35952376361,-2048.26822972813,-2521.97387915846
-1668.89523593961,-2055.09666657698,-2531.46162886418
-1673.99097663671,-2061.28450784191,-2540.98552669763
-1679.43204118557,-2067.63353265107,-2550.6282602782
-1685.28171775762,-2074.37744544195,-2560.10190610695
-1691.59104149938,-2080.58278554595,-2569.69844078898
-1698.29813853397,-2087.37026698289,-2579.47954166777
-1705.42087329162,-2094.43234785783,-2589.14785375483
-1711.87259430617,-2100.791731171,-2598.73015401067
-1718.70630621209,-2108.22030020615,-2608.10569702073
-1726.03920714946,-2115.57211159061,-2617.68980248735
-1733.39825532542,-2122.86324060528,-2626.98562397997
-1741.19515041891,-2130.49639563364,-2636.54801695076
-1749.30340286931,-2138.57275738482,-2645.85933727835
-1757.45402903966,-2146.45758402265,-2655.3977747165
-1765.67044731676,-2154.16669011344,-2665.05545686856
-1773.89223699243,-2162.31058059568,-2674.76437069443
-1782.01294114691,-2170.77991007919,-2683.96110832277
-1790.50257282652,-2179.87115026618,-2693.45136535863
-1798.87814495091,-2188.82305807699,-2702.59193615974
-1806.84642485699,-2197.81177089223,-2711.80127257338
-1815.42117899348,-2206.27550726803,-2721.01995506477
-1823.91745708904,-2214.89360937768,-2730.07009518378
-1831.5773721775,-2224.04243124358,-2738.91223036671
-1838.74403919843,-2232.62474049771,-2748.05822834918
-1844.78262908286,-2241.65969312036,-2757.73065298324
-1849.81595063636,-2250.12555167151,-2766.93346660505
-1854.22477684831,-2258.65682408341,-2776.37404563129
-1857.43515202721,-2266.76303197211,-2785.8374207539
-1860.76609277356,-2274.68321506499,-2794.92691267176
-1864.21302155454,-2281.90398983517,-2804.60945245357
-1868.65618236309,-2289.05912435603,-2813.8078313524
-1872.98986051171,-2296.00540679037,-2823.13194339802
-1877.55427455228,-2302.37496724228,-2832.86426016402
-1882.34148903484,-2309.05858664148,-2842.74416441797
-1887.50701777948,-2316.2831227019,-2852.14878900716
-1893.24702630386,-2323.1018026995,-2861.79819596421
-1899.1501383627,-2329.43515708401,-2871.46193719133
-1905.15947826163,-2336.18841410293,-2881.20069916942
-1912.00671682777,-2343.01275724231,-2890.846784235
-1918.66405413211,-2349.53659615531,-2900.51719743138
-1925.80053331315,-2356.54747079275,-2910.25130437075
-1933.07271250017,-2363.8300556861,-2919.5293046717
-1940.55626902395,-2371.41510576137,-2929.49557933735
-1948.72092195036,-2378.91642279994,-2939.08307231214
-1957.02072731698,-2386.63669795304,-2948.91645931454
-1964.74623969994,-2394.78848284229,-2958.04143603457
-1972.53979432483,-2402.73589544549,-2967.46948413209
-1980.71237795792,-2411.20671961218,-2976.58957206531
-1988.85477655645,-2419.4473560596,-2986.14122380312
-1996.92825572988,-2427.58348770373,-2995.37205755903
-2005.11777678883,-2435.95246718661,-3004.57918310736
-2013.21743305812,-2444.69410450117,-3014.38205187812
-2021.76960986079,-2453.36391506157,-3023.91472159126
-2030.02971856817,-2461.93916222026,-3033.62993415265
-2037.75660151996,-2470.95299886554,-3042.99598391462
-2044.21922042914,-2480.27277682545,-3051.99286158182
-2049.33552260562,-2489.49891365946,-3061.44312267673
-2054.09938770825,-2498.19782162914,-3070.69210959065
-2058.19325504391,-2506.14697045981,-3079.95542304918
-2062.29995362602,-2514.71176339393,-3089.40334922474
-2066.20962556559,-2522.51038552614,-3099.05230358351
-2070.14176828203,-2530.17204250003,-3108.6447611614
-2073.73638052973,-2537.30698633483,-3118.12251285965
-2077.6459497041,-2544.0554912085,-3127.84634582495
-2082.25789504657,-2549.90799835854,-3137.24378244152
-2088.27729853341,-2556.27159440157,-3146.80274070293
-2094.54434116162,-2562.93109354141,-3156.45907159766
-2100.78224738049,-2569.78614418748,-3166.33969202515
-2107.19318274461,-2576.23127550025,-3176.17650567836
-2114.1027858185,-2583.12462351041,-3185.83381238236
-2120.68774984143,-2590.00750475941,-3195.70443036109
-2127.89591616018,-2596.68661084774,-3205.41228987288
-2135.28425961843,-2603.38633404782,-3215.16291691861
-2142.69649050722,-2610.63250090051,-3224.68573145949
-2150.12469133469,-2618.23965845028,-3234.29325378795
-2157.74504282439,-2626.13164106506,-3243.7561865344
-2165.32631831684,-2633.83013016033,-3253.04073802681
-2165.59717704354,-2634.21061906168,-3254.97497129215
-2164.52644720592,-2633.40469794174,-3254.2128136822
-2164.73383099795,-2633.23164214619,-3255.00144361501
-2166.87234723951,-2635.61205216609,-3258.1932833535
-2170.83180247208,-2639.58687494692,-3262.56504634536
-2176.17940005919,-2645.51535403324,-3268.94894502746
-2177.12738781371,-2647.18473372105,-3271.12457581187
-2179.97233709808,-2650.23792911604,-3274.87677179063
-2184.79223872088,-2655.52916629302,-3280.68407229715
-2190.01444066951,-2662.77190618102,-3288.09026912223
-2195.29421720447,-2671.18685020949,-3296.19313016794
-2200.53714454409,-2679.81091146667,-3305.0161355519
-2205.03066737525,-2688.87351278138,-3314.26902078285
-2203.13206003798,-2691.43709325505,-3317.29172289171
-2202.70565668502,-2695.62087442419,-3322.13873593487
-2204.86051784378,-2701.56576400033,-3329.38958312542
-2208.04791796428,-2708.51535099866,-3337.87750884307
-2212.29202326572,-2715.41828591156,-3346.83396405221
-2217.31115196886,-2722.18796519218,-3356.43665713711
-2223.15417262688,-2729.59630632167,-3366.25739937197
-2223.06374598894,-2731.02067462822,-3369.19078544545
-2225.15942716543,-2733.88940804731,-3374.37162291174
-2229.75129409802,-2738.50752379967,-3381.94846153321
-2235.75883457733,-2744.12897404206,-3390.52333476669
-2242.77163826579,-2751.08800139314,-3399.77906944417
-2250.34390548101,-2758.1156577446,-3409.30352028738
-2258.00380091828,-2765.60889183797,-3419.13440995511
-2259.13376080937,-2767.03134365969,-3422.40756206477
-2262.63207143665,-2770.06337304951,-3427.39228086719
-2267.89891183118,-2775.38477512912,-3434.71971624703
-2274.8415442553,-2782.03730172432,-3443.3612441147
-2282.62393048262,-2789.80544858463,-3452.35352854809
-2291.08764414701,-2797.930411905,-3461.69382635438
-2299.3367793566,-2806.57327597135,-3471.39335179292
-2301.80443149036,-2809.32349849154,-3474.82706566824
-2306.87112483068,-2813.65118001338,-3479.81893595633
-2313.19475081871,-2819.97101721003,-3486.83917033899
-2320.87777855076,-2827.46985720111,-3495.07004943094
-2329.14259021071,-2835.53882156983,-3503.94309315349
-2337.22634455033,-2844.26379176994,-3513.36334195593
-2345.26716131767,-2853.59341594886,-3522.98584249803
-2345.82773704843,-2856.71647747949,-3526.22609004669
-2347.40873018508,-2861.39808392566,-3530.87373455982
-2349.9654276139,-2868.12223740574,-3538.08827270754
-2353.5130165337,-2875.86484792476,-3546.26864187422
-2357.51720554289,-2884.25640698375,-3555.0750159904
-2361.78811422602,-2892.95012835396,-3564.26700788924
-2366.34632617451,-2902.17050609704,-3573.95237399597
-2364.63356491883,-2904.08626621432,-3576.86081495912
-2364.40334839339,-2907.07024462607,-3581.55791175701
-2367.22144565302,-2912.17182857281,-3588.62157594531
-2372.3686171975,-2918.34446255736,-3597.14838329569
-2378.24506691995,-2925.20907503009,-3606.29062172971
-2384.64493991711,-2931.97004072177,-3615.54737884827
-2391.69804161832,-2938.82284019368,-3625.43608099482
-2396.63750052601,-2944.22371851982,-3634.08512287302
-2402.5843525578,-2950.17886918753,-3642.81192726791
-2409.39420076547,-2956.34868345498,-3651.88529333794
-2416.38058261215,-2963.36198431049,-3661.27838173147
-2423.92432163391,-2970.84200180035,-3670.63042564795
-2431.73181734209,-2978.41806545169,-3680.1674626752
-2439.19284964942,-2985.99349204478,-3689.41872163085
-2446.67369557613,-2993.24283684125,-3698.55916782051
-2454.5170442372,-3000.45301183168,-3707.20679495019
-2462.50474329565,-3007.85210670947,-3716.57757407989
-2470.32573156311,-3015.52545924236,-3726.06895568318
-2478.10835837282,-3023.66664717913,-3735.61383969777
-2486.40065660417,-3032.45218679645,-3744.69494641934
-2494.43061014432,-3040.99547099585,-3754.12503255703
-2502.39697039472,-3049.46760308141,-3763.96923212861
-2510.39680222408,-3057.99702944155,-3773.33539907782
-2517.98978564379,-3067.12417823647,-3781.94278487978
-2524.79893589175,-3075.42132839983,-3791.30422273191
-2530.77906267186,-3084.18390747095,-3800.63603497551
-2536.06583586069,-3092.94190584997,-3809.95022926064
-2541.05695880585,-3101.83696508359,-3819.37991051409
-2545.47131959486,-3110.32365080813,-3828.62929583751
-2549.07899367517,-3118.78817998454,-3837.93309182735
-2552.83658065315,-3127.00983265842,-3847.45818634935
-2556.86407588746,-3135.05028774843,-3856.55273086257
-2560.7299157583,-3142.49846112113,-3866.02220635346
-2565.23203257679,-3149.66951501802,-3875.14279923811
-2569.98488395311,-3156.51186654431,-3884.23456647384
-2575.5013986051,-3162.78949086598,-3893.37023073926
-2581.2081300854,-3169.02698833259,-3902.48745765147
-2587.08459350751,-3175.28549426911,-3911.36478985018
-2592.89072643365,-3182.01215743965,-3920.25534869371
-2598.66700874584,-3188.62705514107,-3929.42744150235
-2605.29719015905,-3195.4355174754,-3938.81484020099
-2611.93910261122,-3202.74929231059,-3948.34045071245
-2619.00835169707,-3209.53556734774,-3957.70847890411
-2626.00577784716,-3216.00923499073,-3967.02328940725
-2633.37862979294,-3223.23179728173,-3976.15832878914
-2640.88387051001,-3230.47514631323,-3985.24535217577
-2648.74953456509,-3238.13245276199,-3994.60894249283
-2655.9350769999,-3245.04848454941,-4003.98526501066
-2663.54598162908,-3252.56493987493,-4013.5246598836
-2671.06609631798,-3260.38424257743,-4022.74271196627
-2678.92373537141,-3268.53395999257,-4031.97744482218
-2687.15490861913,-3276.37005893673,-4041.28951901527
-2695.07113729847,-3284.48358705367,-4050.30350263151
-2702.80718239281,-3292.66416374345,-4059.45883944671
-2710.66132128345,-3301.44116619069,-4068.96248396767
-2717.93309987162,-3310.12345306163,-4078.62447534586
-2724.09270754077,-3318.82612248892,-4088.15220333908
-2729.60538071645,-3327.14612627225,-4097.4248877887
-2734.2903975977,-3335.24560871075,-4106.92757918908
-2738.22577814726,-3343.45782199041,-4116.09194759163
-2741.57474230845,-3351.49062101832,-4125.37684319894
-2745.31655254991,-3359.96307667748,-4134.67237845613
-2749.11922285101,-3368.10576550218,-4143.94346352675
-2752.97126184205,-3376.02048752889,-4153.15140208748
-2756.94821062202,-3383.7633232927,-4162.50057703564
-2761.36702532845,-3390.92353600885,-4172.04416268985
-2766.95340702499,-3397.92742558465,-4181.56527198808
-2772.08350265817,-3404.73920522874,-4190.96721267553
-2778.06823623717,-3411.33973522882,-4200.19097769781
-2784.15363720136,-3418.60355313852,-4209.47020732383
-2790.74984622953,-3425.31772957293,-4218.74576165261
-2797.48824158678,-3431.85164686643,-4227.99154414778
-2803.98649234612,-3438.71587450338,-4237.5562076185
-2810.73977098468,-3445.16009320021,-4246.93810323438
-2817.94705949442,-3451.94068741966,-4256.62316056936
-2825.00526397704,-3458.71365136784,-4266.01021519425
-2832.07303981507,-3466.0114176444,-4275.51792452619
-2839.25810182056,-3473.29443837782,-4285.03353808488
-2846.83151532744,-3480.68361997779,-4294.60932903952
-2854.20326940495,-3488.22232787211,-4304.29115739894
-2861.96252325826,-3496.00853943476,-4313.67729333512
-2870.11796443848,-3503.56786629231,-4323.21637726712
-2877.37542082902,-3510.81350540076,-4332.29640145703
-2885.03240946126,-3518.61603154737,-4341.66242803508
-2893.04594933517,-3526.47014812862,-4350.92491111174
-2900.8573094504,-3534.58639835482,-4360.09401469074
-2908.50762705455,-3543.19642662743,-4369.48882802877
-2915.41221913528,-3551.45597569492,-4378.82074588076
-2921.17605483574,-3559.45009556587,-4388.24098514803
-2926.17233401728,-3567.82591324491,-4397.68501799375
-2930.47443945871,-3575.69524850501,-4406.74124256396
-2934.49121175233,-3583.95717950727,-4416.2206170555
-2937.67582168123,-3592.31164542929,-4425.48894158315
-2941.1084842791,-3600.19474936997,-4434.7989536673
-2944.54261079591,-3608.24094813537,-4443.81458326022
-2948.89848330073,-3616.36021416228,-4452.97200423181
-2954.28709536314,-3624.18569233743,-4462.51143503671
-2959.29114644867,-3631.71017933183,-4471.63365322469
-2964.82045866236,-3638.89953510553,-4480.88319271615
-2970.47430448349,-3645.45672034131,-4489.85627723391
-2976.06756099538,-3652.57781991536,-4498.78984824697
-2982.28185862456,-3659.4913079081,-4508.16129077872
-2989.02075910754,-3665.76332956468,-4517.52724976809
-2995.3366424236,-3672.49239876273,-4527.07365963692
-3001.60130841532,-3679.26005757362,-4536.40544017555
-3008.59970758693,-3686.30069599058,-4545.67689543995
-3015.60355986887,-3692.38852165154,-4555.33265898361
-3023.21763966383,-3698.52366822861,-4565.11122101908
-3030.68839385979,-3706.00517792626,-4574.53543847828
-3038.49508861446,-3713.40030571667,-4584.10229673137
-3046.27443677084,-3720.54956976629,-4594.04207712758
-3054.31909113671,-3728.07384750494,-4603.20285681669
-3062.58643857793,-3735.41853376428,-4612.31815162877
-3070.49804898497,-3743.49930318649,-4621.93307862366
-3078.42877151259,-3751.77206444222,-4631.3657183276
-3086.37842064522,-3759.98279529027,-4640.46145814287
-3093.63745558814,-3768.12166574358,-4649.72827378506
-3101.32116330208,-3776.26737456473,-4659.35747955238
