Hardcore,Midcore,Casual
-360.584117871445,-445.729490531395,-556.251562747966
-365.197943483329,-450.939484018833,-562.21612530028
-369.758595892939,-456.248393143095,-567.917565140074
-374.690669881838,-461.769264820289,-573.763783593224
-379.751466473005,-467.154218027127,-579.775770895089
-382.689493224993,-472.14683384141,-585.854280873085
-383.878686128813,-476.46438552708,-591.862544204839
-384.722053598075,-480.320376741131,-597.480202670375
-385.65431697174,-483.666490952611,-603.206262382311
-387.62560369638,-486.775512602241,-608.797244880615
-389.689303136482,-489.742435727891,-614.250971775849
-391.867820763063,-493.084774714612,-619.764554776535
-394.62304869553,-496.058574000952,-625.011375150546
-397.567913411458,-499.423223542204,-630.220609212335
-400.61052934856,-502.853290137898,-635.161208309539
-403.939438393057,-506.862658700615,-640.095741311784
-407.037173021875,-510.767472337271,-645.144356673591
-410.540448786797,-514.803813540117,-650.173787868305
-414.254520842974,-519.062084370972,-655.153777604303
-418.302839420502,-523.658883929141,-660.31420923884
-422.329790004004,-528.101877859312,-665.573457400659
-426.5055235605,-532.5963068219,-670.536100169217
-430.507002287715,-537.452416351937,-675.520966055663
-434.606524681548,-542.238858851751,-680.736673329013
-439.055457492719,-547.136343235744,-685.962383822246
-443.421277245411,-551.948407778203,-691.21755668349
-447.944829367231,-556.996565940848,-696.741404800121
-452.101674822791,-562.227079094436,-702.213445156318
-457.060032705532,-567.409829843387,-707.768701189447
-461.196172098448,-572.359331616003,-713.27369835766
-466.1040696824,-577.666819880609,-718.921121658032
-470.914171333645,-582.920283037477,-724.728715724872
-475.503433502267,-588.319002009188,-730.269389781018
-480.312677267399,-593.734187180878,-736.122346293741
-485.182574246746,-599.214899092129,-741.754989255914
-490.20699377059,-604.630626730848,-747.817325963513
-493.969425946989,-610.023943793104,-753.862567088844
-495.782400906563,-614.894885154668,-759.642507149288
-496.209992858641,-619.505834864118,-765.561464880024
-497.896752059619,-623.159752391935,-771.460272864569
-499.207782516542,-626.605520635925,-777.343371342807
-500.152139202381,-629.693153345486,-783.154447735771
-502.385043200078,-632.836534163282,-788.858143276764
-504.374250174406,-636.068164716861,-794.644634005897
-507.06779682661,-639.26848714161,-800.094155220157
-509.863561801779,-642.758602828165,-805.351856119501
-513.05670412901,-646.627981746168,-810.732942430872
-516.362380689756,-650.540618050267,-815.991497109788
-520.409786747085,-654.444649330427,-821.244110043812
-524.287571566199,-658.605708156476,-826.205265036369
-528.00928678698,-662.865079153315,-831.360281535948
-532.31463809802,-667.339935476013,-836.486860834947
-536.493464123488,-671.701106265459,-841.566040597835
-540.571914881188,-676.043349055523,-846.768697433562
-544.655150462722,-680.72234125044,-852.116515720274
-549.454573455601,-685.576788356942,-857.336502306601
-554.227468910787,-690.448105757015,-862.706146780032
-558.567159676236,-695.57539751651,-868.104237332138
-563.182157521753,-700.659801579084,-873.563315858668
-567.704646871959,-705.730087729371,-879.102515256716
-572.373899676952,-710.711081424664,-884.421201892499
-577.444022602268,-715.842893037994,-890.000789771093
-582.321924742956,-721.191745487098,-895.705874986475
-586.914998611076,-726.723759768912,-901.421412666728
-591.855484101374,-732.048730959159,-907.264437799613
-597.34292449457,-737.554338019644,-913.113037083833
-602.363419574139,-743.221508038507,-918.845886997628
-606.475868541425,-748.697013068296,-924.513392597898
-608.981723311531,-753.886621126583,-930.218082529569
-610.472112167429,-758.53482193034,-936.00653614602
-611.456236656634,-762.860724525505,-942.034099014291
-612.662300780408,-766.819523309092,-948.053152668613
-614.598277451963,-770.70939384766,-953.834942935875
-616.746011405801,-774.040738815498,-959.526216821577
-619.014652092823,-777.403417373553,-965.264007182734
-621.923870372869,-780.644466632405,-970.945151085458
-624.914689357638,-784.132638445579,-976.658384418971
-628.529113081179,-787.659424665646,-981.960215625506
-632.437930259922,-791.13994678761,-987.347132057745
-635.719430222567,-794.678643277918,-992.690304499999
-639.183635798892,-798.736925759235,-997.805643740259
-643.117089764059,-802.732349339583,-1003.12427078789
-646.786424882648,-807.013086789751,-1008.31035852259
-650.764787207701,-811.461671536811,-1013.56371306122
-655.127422914847,-816.123579786265,-1018.8051240948
-659.90113472823,-820.985913910797,-1024.04968702629
-664.627701076896,-825.845265936883,-1029.57438605393
-668.954338187209,-830.834498981315,-1034.96643715117
-673.479241310488,-835.740464384021,-1040.23482740946
-678.073407521291,-840.839156574559,-1045.78748267483
-682.628844765699,-845.857170846294,-1051.19190455896
-687.060601953109,-850.803085422684,-1056.50938449779
-691.749379937417,-855.97109543609,-1061.89269201425
-696.838659841473,-861.347607306299,-1067.1719330165
-701.816902675471,-866.741609569695,-1072.52058976662
-706.825190808844,-872.004277497881,-1078.13311225145
-711.570736322662,-877.507039368034,-1083.77429656407
-715.805218692465,-882.808029486184,-1089.33224848282
-720.205908442417,-888.486452526727,-1095.04531352676
-723.363461918483,-893.670621135847,-1100.68846675061
-725.151442612162,-898.596571283603,-1106.53342944918
-726.511532219294,-903.407746203374,-1112.38337728022
-728.131746569652,-907.825726777564,-1117.98596838188
-729.700672218611,-912.205433067133,-1123.52303290208
-731.488391307555,-915.95410408943,-1129.23735262115
-733.834068522561,-919.372759290353,-1135.24883088377
-736.381673126039,-922.857175390339,-1141.11486384378
-739.040503117276,-926.305595491955,-1146.94792624569
-742.178243975635,-929.789264334802,-1152.8664818254
-745.169949729193,-933.223681177029,-1158.68018893029
-748.201531913207,-936.782244431443,-1164.69464368347
-752.196349931327,-940.546834841178,-1170.21553006811
-756.194900311454,-944.496689692793,-1175.75018056418
-759.754221083915,-948.696059439654,-1181.14721091483
-763.650794175586,-952.913639021471,-1186.37795554109
-767.892677833769,-956.903875649893,-1191.84442811306
-772.002007860842,-961.391677270373,-1197.33307774918
-775.999638549394,-965.923782679183,-1202.56234092813
-780.668588857693,-970.731293287081,-1207.97266764917
-785.191467554011,-975.630825181825,-1213.18074636813
-789.74284551562,-980.470843947591,-1218.48009924496
-794.5919431002,-985.613100542227,-1223.79906443602
-799.080700643773,-990.430862146435,-1229.0923232986
-803.886223783467,-995.332583196661,-1234.49414711158
-808.953001580159,-1000.63206209521,-1240.09310125763
-814.296251877631,-1005.89597121082,-1245.6225658692
-819.104375958989,-1011.07961540929,-1251.15157206148
-824.100674266931,-1016.19813569463,-1256.5072078939
-829.101724549761,-1021.42490680698,-1262.15905135475
-834.149550334706,-1026.80894707426,-1267.75696621522
-837.708847588306,-1032.05026909823,-1273.56584156402
-840.500117264619,-1037.3434894196,-1279.37706879222
-842.27360777876,-1042.47968052532,-1284.99305872357
-843.67481178079,-1047.18490846984,-1290.7910122727
-845.009112927683,-1051.68638081244,-1296.72167570962
-846.892993436474,-1056.03425453884,-1302.58827489435
-849.257257163826,-1059.93546677321,-1308.54269364659
-851.989577653523,-1063.36221843308,-1314.40352985287
-854.747682050522,-1066.74539086609,-1320.23992032503
-857.96363087603,-1070.28702205762,-1326.24857420965
-860.861632492528,-1073.99298484324,-1331.90466146941
-864.516118883409,-1077.68027397934,-1337.80108396012
-868.389106532203,-1081.40788194464,-1343.62810492209
-872.081539770467,-1085.00857257211,-1349.38767743815
-876.253098442404,-1088.49633793617,-1355.07090747557
-880.230007487325,-1092.38756701564,-1360.65256277286
-884.146047345324,-1096.65157643511,-1366.02320937075
-888.562179423169,-1101.22570707672,-1371.70203109402
-893.378962457171,-1105.67370372985,-1376.96663121006
-897.77698969288,-1110.28115542146,-1382.31523539289
-902.33135445377,-1114.95892746999,-1387.61678145038
-906.827858323806,-1119.57869755065,-1393.01098144499
-911.559867506368,-1124.47959232079,-1398.28168254758
-916.093809070738,-1129.39854424064,-1403.80825958608
-920.506175189216,-1134.2586533664,-1409.34904412077
-925.149591970605,-1139.33653273354,-1414.78829076665
-929.670656501282,-1144.44983006094,-1420.49931401366
-934.803186027092,-1149.53644644126,-1426.0148690865
-939.907193632642,-1154.51685400554,-1431.57502712507
-944.869379492797,-1159.66255409558,-1436.9966143413
-949.550027661716,-1164.97622420525,-1442.38959972236
-953.342593998988,-1170.15074615263,-1447.69468464643
-956.424549860779,-1175.1965148901,-1453.34249985714
-959.019130918056,-1180.40442462889,-1458.77416847717
-961.134593827246,-1185.50830152601,-1464.42961564628
-962.67514107694,-1190.13828514362,-1470.32089612071
-964.719355557603,-1194.57981428953,-1476.02285604436
-967.174034516916,-1198.77965911625,-1481.70083626204
-969.496744666568,-1202.72483117571,-1487.44916180135
-971.850647708977,-1206.53558806298,-1493.11196439571
-974.327737990979,-1209.94181288929,-1498.90115736329
-977.351287652695,-1213.58177522484,-1504.6779140426
-980.403070994192,-1217.46615604842,-1510.56779294397
-984.041470616617,-1221.34874840439,-1516.57849913011
-987.904968537191,-1225.37129758573,-1522.35548841892
-991.829031192832,-1229.105087682,-1528.12851658556
-995.99330227151,-1233.04577507761,-1533.93771012261
-1000.15765849723,-1237.22615295379,-1539.69168659546
-1004.01005428581,-1241.42460050222,-1545.400343375
-1008.23647482363,-1245.4380120719,-1551.25847292358
-1012.50480232136,-1249.75559383968,-1557.07291623861
-1016.7493114335,-1254.36146505693,-1562.89495934225
-1021.48897769127,-1259.10350311599,-1568.44850728555
-1026.62787387941,-1263.8767230418,-1574.06375097235
-1031.60027268719,-1268.7019289164,-1579.62877374193
-1036.43924649073,-1273.67215186904,-1585.15419162127
-1041.46128755437,-1278.81439655783,-1590.64901590409
-1046.41646001371,-1283.83283088965,-1595.98315702087
-1051.38601516891,-1289.18288074324,-1601.5092165579
-1056.0599296594,-1294.49737676415,-1606.8593932792
-1060.94632039297,-1299.80278901113,-1612.20692783847
-1066.10404846314,-1305.1742833524,-1617.86625894373
-1070.54965340747,-1310.2905260573,-1623.53207379151
-1073.9376136626,-1315.46364146795,-1629.25066960174
-1076.96953838802,-1320.6908122406,-1634.91923691703
-1079.06309186032,-1325.90069466978,-1640.55108571461
-1080.31815236373,-1330.86730131439,-1646.06412523289
-1082.46391680041,-1335.68102790977,-1651.7738786461
-1084.53530949367,-1340.39511949738,-1657.26282313421
-1086.91948105982,-1344.73061423801,-1662.59586018341
-1089.86457539087,-1348.72287112554,-1668.3520385622
-1092.49702266103,-1352.62874471866,-1674.03614186885
-1095.348350848,-1356.12737331868,-1679.63148639326
-1098.63759904173,-1360.00379322472,-1685.39791604092
-1101.94244486229,-1363.68811665969,-1691.05818791683
-1105.15469509115,-1367.43145809317,-1696.80604892973
-1108.72380901368,-1371.34150345374,-1702.44340085709
-1112.54061775297,-1375.10131998301,-1708.27630904121
-1116.68465489145,-1378.8943766153,-1713.82451650535
-1121.04789151276,-1382.97928798883,-1719.48618260819
-1125.05089323798,-1387.61825182289,-1725.06642994966
-1129.20124717926,-1391.99880030866,-1730.60357948329
-1133.60917613025,-1396.3800301736,-1736.05286603844
-1138.11835779356,-1400.86913104463,-1741.56391380207
-1142.65405418782,-1405.60830298034,-1747.1025254524
-1147.15734109327,-1410.28888445996,-1752.47994494907
-1152.05265053431,-1414.98973455651,-1757.86198186932
-1156.91812402547,-1419.91958760774,-1763.07833350865
-1162.009056967,-1425.25466153178,-1768.42651454872
-1166.49871925686,-1430.82014127113,-1773.71408805965
-1171.2605215274,-1436.0412165554,-1779.15520758799
-1176.11001233413,-1441.39880894803,-1784.68213439283
-1180.70058778897,-1446.6763616883,-1790.06625632165
-1185.24177738418,-1452.05976708611,-1795.50963255026
-1189.34245029313,-1457.24551959416,-1801.01032160774
-1192.26224694678,-1462.5525222866,-1806.54715364079
-1194.85507937974,-1467.69074361317,-1812.2852764972
-1197.16182924019,-1472.69730037535,-1818.04869252063
-1198.7190375523,-1477.48340068348,-1823.84783579112
-1201.29035313478,-1482.35799308782,-1829.63768128482
-1203.3498231475,-1486.95469876347,-1835.394426744
-1205.69529456995,-1490.96358871126,-1841.26188728517
-1208.22737858593,-1494.87155439424,-1846.95342274067
-1210.73608838105,-1498.73364777119,-1852.57879713536
-1213.74561866206,-1502.57645723889,-1858.36474581499
-1217.30837373388,-1506.18739632831,-1864.18915379182
-1221.0772196421,-1510.07028040575,-1869.98569839647
-1224.66593966919,-1514.01616426988,-1875.72161740924
-1228.31343063251,-1517.90382297172,-1881.15989037586
-1232.27724614357,-1521.92321172728,-1886.80363504937
-1236.35367652191,-1525.91398642548,-1892.49626878186
-1240.64898111311,-1529.86203570044,-1898.01827553103
-1245.10986293916,-1534.22510182351,-1903.61551203061
-1249.59199284771,-1538.64091690954,-1909.35811318689
-1254.01026631943,-1543.22669223295,-1915.04109287192
-1258.46101448405,-1547.66011588439,-1920.65495661578
-1262.97792032527,-1552.53762239095,-1926.22836957005
-1263.01794124943,-1552.59461146452,-1927.34847944194
-1262.84866295712,-1551.87928909462,-1926.99322210541
-1263.11346449159,-1552.07066717159,-1926.98816789796
-1263.78337459399,-1553.49827581759,-1928.39891625485
-1265.75121528698,-1555.88004220692,-1931.22039518166
-1268.72161291699,-1559.54850451115,-1934.83343026
-1268.92517013101,-1560.11035103059,-1936.07209985726
-1270.80279405757,-1562.06451579287,-1938.12780102088
-1273.24587337379,-1565.40797035423,-1941.82747630393
-1275.71853204782,-1569.78798582903,-1946.20328262895
-1278.48595401218,-1574.6791531405,-1951.18143011789
-1281.25595616918,-1579.96930774234,-1956.60835389836
-1283.89878182411,-1585.21235807377,-1962.15558233321
-1282.13255877041,-1586.65326516433,-1964.03296443034
-1281.89956021671,-1588.53944168868,-1966.80342243907
-1283.34075455762,-1591.6888127015,-1971.02182110587
-1285.52515430442,-1595.32652046495,-1976.02399470715
-1288.36378500152,-1599.17415508976,-1981.42553442502
-1291.88552722887,-1603.2864701214,-1986.99395745224
-1295.65387846623,-1607.5163741544,-1992.81658742256
-1296.06585191745,-1608.23554346573,-1994.47801461559
-1297.1150991808,-1609.48924595614,-1997.37779260215
-1299.54256470961,-1612.25696010111,-2001.94673004645
-1303.08854791989,-1615.61344901906,-2006.88976907774
-1307.24525448887,-1619.30489520123,-2012.33411694736
-1311.74509431921,-1623.61562393783,-2017.90988386089
-1316.23600212592,-1628.1284832663,-2023.80108217818
-1317.42118363211,-1629.18775734137,-2025.52572844613
-1319.59584836773,-1631.26887878925,-2028.2353037896
-1322.97845868718,-1634.70324563985,-2032.42118700549
-1327.01630761245,-1638.6864304443,-2037.56020622334
-1331.65251242113,-1643.06899048191,-2042.99909428255
-1336.71928716663,-1647.78394256818,-2048.57254407988
-1341.7173433135,-1652.89579789147,-2054.24558005889
-1343.38338896105,-1654.38754896412,-2056.26791843928
-1345.97548007495,-1657.15228789561,-2059.31555252157
-1349.87940148924,-1661.11076526787,-2063.50559675916
-1354.19958205335,-1665.69593872642,-2068.21241160819
-1359.06727240134,-1670.88574122858,-2073.48873207494
-1363.58314188258,-1676.29045060723,-2078.97987264536
-1367.52880129853,-1681.77378118595,-2084.52463911842
-1367.32533786136,-1683.68057395019,-2086.27105133233
-1367.7086079642,-1686.21046493476,-2089.00730255028
-1368.7907843645,-1690.22116609914,-2092.9335017643
-1370.37934474298,-1694.65279714741,-2097.99256575729
-1372.31619438726,-1699.54542871985,-2103.37686258325
-1375.11314769982,-1704.35456126833,-2108.96236255341
-1378.06892923586,-1709.06363254443,-2114.68393834124
-1378.0141404315,-1709.81265177677,-2116.64216099971
-1378.66343224144,-1711.42383099523,-2119.47413378848
-1381.01497801584,-1714.59756132804,-2123.53869601766
-1383.66287094993,-1718.16905218186,-2128.60128642128
-1387.1220280442,-1721.88839212578,-2134.26167409563
-1391.23082006482,-1726.06092140321,-2139.93558116753
-1395.3399865855,-1730.31742314391,-2145.42875863151
-1398.06226910227,-1733.57583685002,-2150.1548749712
-1401.59995842528,-1736.9224677708,-2155.29091822749
-1405.41784394398,-1740.62138880202,-2160.58290314944
-1409.88627160573,-1744.62395181498,-2166.04681962924
-1414.27911264618,-1748.851298335,-2171.60281108954
-1419.07202086486,-1753.23054959836,-2177.16544064731
-1423.76806321312,-1757.92553389456,-2182.9076880826
-1428.26942862897,-1762.45059741423,-2188.11398365767
-1432.59430479079,-1766.96677664701,-2193.53994745247
-1437.26070383397,-1771.425651655,-2198.95389304612
-1442.17881719774,-1776.12438824357,-2204.41713360825
-1446.8627315706,-1780.97315109163,-2209.74683048164
-1451.90616799909,-1786.01010664607,-2215.08561619398
-1456.72939368843,-1791.24376543335,-2220.8193451925
-1461.83200281297,-1796.23458850946,-2226.49670928356
-1466.37444261573,-1801.23049067503,-2232.0113361148
-1470.13304959958,-1806.32146098702,-2237.45927814757
-1473.41253055195,-1811.32619769716,-2242.81975068125
-1476.33720269344,-1816.41385213994,-2248.37388098213
-1478.73766244011,-1821.51664393226,-2253.90090756016
-1480.78542630267,-1826.56561079808,-2259.39812580652
-1482.83219770892,-1831.41819989083,-2265.06436170556
-1484.90577856532,-1836.10587598932,-2270.40298538257
-1487.3713353073,-1840.67107219689,-2275.70375798874
-1489.56482932315,-1845.01081728859,-2280.92309132839
-1492.35052432464,-1849.50172352811,-2286.48712591738
-1495.16215237895,-1853.73864789319,-2292.09796937384
-1498.3410224344,-1857.83245497414,-2297.84616739618
-1501.44842023596,-1861.98185296809,-2303.26641272523
-1504.62682832383,-1865.66630171072,-2308.64267497637
-1508.15538060765,-1869.38120252889,-2314.03099845591
-1511.52717550888,-1873.11554281798,-2319.69409263535
-1515.71750522251,-1876.92061520192,-2325.1865789333
-1520.06347902992,-1880.79949575637,-2330.79529686035
-1524.43679807858,-1884.66986043022,-2336.49261727408
-1528.71791891984,-1888.52620363244,-2342.06554109083
-1533.35117175754,-1892.57366412544,-2347.54802730885
-1537.5751608793,-1896.53745506807,-2353.07554082564
-1541.67917853869,-1900.66963660666,-2358.48694657917
-1546.06355496021,-1904.82177227163,-2363.97754753894
-1550.80698618712,-1909.34315936461,-2369.70996401355
-1555.64477798242,-1914.15511133674,-2375.50420918895
-1560.10593898785,-1918.66462017683,-2380.90654572985
-1564.50449431041,-1923.29201059648,-2386.58701300844
-1569.27461952677,-1928.31803221766,-2392.00999324888
-1573.8224891647,-1933.16330067686,-2397.32823503839
-1577.77021913119,-1938.00781448772,-2403.00240172429
-1581.87234773643,-1942.77521906231,-2408.58555194538
-1585.76128874042,-1947.80729141469,-2414.26216615108
-1589.12063752593,-1952.83235579338,-2419.96747369695
-1591.82093751871,-1957.95046444503,-2425.36181356896
-1593.86743967305,-1963.10393206621,-2430.70508937073
-1595.93296430437,-1967.82923432107,-2436.0309944783
-1598.30913022364,-1972.7713978545,-2441.49420274142
-1600.86616731969,-1977.79583455836,-2446.81810663831
-1602.93496281187,-1982.4154167508,-2452.16234697192
-1605.05134950001,-1986.84396725892,-2457.65011415021
-1607.54387374724,-1990.82067129732,-2463.39068125468
-1610.16957906171,-1994.87745314996,-2469.08639347068
-1613.50619071745,-1999.11628836271,-2474.56372417723
-1617.35801547429,-2003.0783662802,-2480.12677160889
-1620.85712022134,-2006.9946001991,-2485.50279998484
-1624.33895441545,-2011.00380302033,-2490.96182771722
-1628.14567555841,-2014.65131747548,-2496.56204255776
-1632.35666717017,-2018.75077064743,-2502.26741019721
-1636.2608496463,-2022.60931897153,-2507.85478491521
-1640.48128205245,-2026.45601491753,-2513.38764823021
-1644.8521767257,-2030.43588006727,-2519.0045000236
-1648.83710661272,-2034.41547073383,-2524.61094461354
-1653.38672815451,-2038.57981486161,-2530.4154520951
-1657.95578620083,-2042.67066318478,-2535.92779926508
-1662.63990561356,-2046.93263936651,-2541.37204978223
-1667.00932825377,-2051.65578314406,-2546.95797694703
-1671.48199781535,-2056.35292892231,-2552.61405772731
-1676.37500645137,-2061.19252934001,-2558.16230345933
-1681.04973585635,-2065.70585560306,-2563.81146396502
-1685.76926197808,-2070.63269596578,-2569.46069997575
-1690.31091185803,-2075.30966802148,-2575.09180691893
-1694.62844486237,-2080.32295520376,-2580.83545728206
-1698.55405144719,-2085.43792929336,-2586.50654123155
-1701.94347753974,-2090.71000817535,-2591.98282428123
-1704.43552334105,-2095.80724783544,-2597.58783674474
-1707.26753752873,-2100.83497171752,-2603.07856590357
-1709.50668266716,-2105.83024220651,-2608.62538888173
-1711.47984383908,-2110.93871264556,-2614.065973347
-1714.08155826893,-2115.98703762515,-2619.40445525539
-1716.30703637358,-2120.8159636709,-2624.91531322066
-1718.39122905091,-2125.44605371403,-2630.36031308624
-1720.66682729184,-2129.89523691797,-2636.05254399632
-1723.60441430822,-2134.20155593814,-2641.60229586829
-1726.92625182128,-2138.49478412975,-2647.27216546445
-1730.1018320319,-2142.58502969859,-2652.77440050546
-1733.32353329294,-2146.78913344856,-2658.28507199049
-1737.16885711345,-2150.73511678333,-2663.75719749073
-1740.78421481441,-2154.53895595449,-2669.28926111919
-1744.80392413658,-2158.34502969821,-2674.82240912536
-1748.49911858738,-2162.22448619299,-2680.2234506249
-1752.67203663305,-2166.12900219036,-2685.77925496855
-1756.51156673908,-2170.07158432562,-2691.35259628829
-1760.63421356978,-2174.13530772373,-2696.92500274224
-1765.33070129433,-2178.14420650551,-2702.38800443776
-1770.06151181984,-2182.34137620168,-2708.00553940867
-1774.95380629828,-2186.65675947279,-2713.73391497912
-1779.28014775871,-2191.22578435494,-2719.42515761486
-1783.7426297915,-2195.64977657162,-2725.18716515897
-1788.29371172191,-2200.41808143172,-2730.67058478581
-1792.63993940225,-2205.10136451792,-2736.1895205175
-1797.5340570572,-2209.8036268508,-2741.70121305741
-1802.46971388923,-2214.7096241077,-2747.19368537204
-1807.12659417122,-2219.66826243834,-2752.43086883748
-1811.31651039451,-2224.66772733023,-2758.01892541996
-1814.99491423969,-2229.61688115261,-2763.72174435718
-1818.22763117759,-2234.4125367425,-2769.49466529778
-1821.27937317382,-2239.42843951793,-2774.97768892865
-1823.80231131608,-2244.39482278927,-2780.59302545086
-1826.25744834767,-2249.45135066694,-2786.10927946625
-1828.39809091926,-2254.49224337607,-2791.73776508993
-1830.77873354012,-2259.25682515105,-2797.21288683926
-1833.16415905048,-2264.18052936362,-2802.86290959684
-1835.33471782896,-2268.62485861162,-2808.59974934906
